키워드,언론사,기사명,날짜,URL
메가경제,"코로나19 신규확진자 677명 ""4일째 600명대 후반 이상""...지역발생 662명 중 ...",2021.04.10.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065585233332420,해외 코로나 현황
약업신문,"[2021국감] “식욕억제제?사후피임약, 보좌진이 주문해보니”",2021-10-07,http://www.yakup.com/news/index.html?mode=view&cat=11&nid=261728,해외 코로나 현황
메디컬월드뉴스,"3월 8일 0시 기준 추가 코로나19 변이바이러스 20명…11명 해외유입, 9명 국내...",2021.03.09.,http://medicalworldnews.co.kr/news/view.php?idx=1510940797,해외 코로나 현황
MBN,위축된 지역경제 속에…명품백은 1741억 원어치 팔렸다,2021-10-05,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4608937,해외 코로나 현황
메가경제,"코로나19 신규확진자 446명 ""나흘만에 400명대↓""·사망 3명...지역발생 414명...",2021.02.20.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065575074026681,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 신규 확진자 451명, 이틀 연속 400명대 중반",2021.02.04.,http://www.getnews.co.kr/news/articleView.html?idxno=513517,해외 코로나 현황
천지일보,[광주 코로나 현황] '전북 1025 접촉자' 등 지역감염 7명(#1909~1915) 확진,2021.02.09.,http://www.newscj.com/news/articleView.html?idxno=827730,해외 코로나 현황
메가경제,"코로나19 신규확진자 668명 ""400명대→600명대 전방위 확산""...지역발생 631명...",2021.04.07.,http://www.megaeconomy.co.kr/news/newsview.php?ncode=1065579092674058,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 336명, 사흘 연속 300명대 유지",2021.02.02.,http://www.getnews.co.kr/news/articleView.html?idxno=513024,해외 코로나 현황
의사신문,국감서 정부 방역정책 놓고 정부·여당-야당간 신경전,58분 전,http://www.doctorstimes.com/news/articleView.html?idxno=216400,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 305명, 이틀째 300명대 유지",2021.02.01.,http://www.getnews.co.kr/news/articleView.html?idxno=512764,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 355명, 닷새만에 300명대",2021.01.31.,http://www.getnews.co.kr/news/articleView.html?idxno=512627,해외 코로나 현황
뉴스1,전국 오후 6시 1307명 확진…전날보다 357명 ↓,2021-10-03,https://www.news1.kr/articles/?4450484,해외 코로나 현황
뉴스포스트,[코로나 그래픽] 신규확진 이틀째 2천명대,2021.09.09.,http://www.newspost.kr/news/articleView.html?idxno=94451,해외 코로나 현황
천지일보,[천안 코로나 현황] 해외입국자·자발적 검사 등 2명 확진… 누적 789명,2021.01.12.,http://www.newscj.com/news/articleView.html?idxno=818273,해외 코로나 현황
뉴스1,인천 4일 106명 신규 확진…직장·요양원 감염 잇따라,2021-10-06,https://www.news1.kr/articles/?4451873,해외 코로나 현황
천지일보,[천안 코로나 현황] 해외입국자·가족·자발적 검사 등 3명 확진… 누적 808명,2021.01.16.,http://www.newscj.com/news/articleView.html?idxno=819742,해외 코로나 현황
뉴스1,11일 만에 2000명 아래로 '뚝'…검사량 대폭 감소 영향(종합),2021-10-05,https://www.news1.kr/articles/?4451096,해외 코로나 현황
글로벌경제,[코로나19 발생현황]신규 확진자 469명 이틀째 400명대 중후반,2021.01.29.,http://www.getnews.co.kr/news/articleView.html?idxno=512386,해외 코로나 현황
천지일보,"[목포 코로나 현황] 해외 출국 위해 검사, 확진자 1명 발생",2021.01.10.,http://www.newscj.com/news/articleView.html?idxno=817699,해외 코로나 현황
보안뉴스,"KOTRA, ‘IDC 퓨처 엔터프라이즈 어워드 2021’서 ‘미래의 인텔리전스’ 부문...",33분 전,http://www.boannews.com/media/view.asp?idx=101318&kind=,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 559명 열흘만에 다시 500명대,2021.01.27.,http://www.getnews.co.kr/news/articleView.html?idxno=511862,해외 코로나 현황
메디소비자뉴스,"파스퇴르硏-제넥신, 코로나19 백신 글로벌 임상 업무 협약",2021.04.12.,http://www.medisobizanews.com/news/articleView.html?idxno=77585,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 코로나19 신규 확진자 354명 다시 300명대로,2021.01.26.,http://www.getnews.co.kr/news/articleView.html?idxno=511635,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 437명, 다시 400명대... 돌발감염 계속 증가",2021.01.25.,http://www.getnews.co.kr/news/articleView.html?idxno=511405,해외 코로나 현황
경북일보,"윤두현 ""해상운임 급등에 따른 수출입기업 피해 심각""",2021-10-06,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2084790,해외 코로나 현황
천지일보,[경남 코로나 현황] 추가 확진 18명… 접촉자 늘어 '오전 16명 확진',2021-10-04,http://www.newscj.com/news/articleView.html?idxno=907525,해외 코로나 현황
YTN,[뉴스라이브] 개천절 연휴 끝나자 다시 2천 명...청소년 예약률 공개,2021-10-06,https://www.ytn.co.kr/_ln/0103_202110061015032170,해외 코로나 현황
e의료정보,"한국파스퇴르연구소-제넥신, 코로나19 백신의 글로벌 임상 위한 업무 협약 체...",2021.04.12.,http://www.kmedinfo.co.kr/news/articleView.html?idxno=67273,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 코로나19 신규 확진자 354명 다시 300명대로,2021.01.26.,http://www.getnews.co.kr/news/articleView.html?idxno=511635,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 437명, 다시 400명대... 돌발감염 계속 증가",2021.01.25.,http://www.getnews.co.kr/news/articleView.html?idxno=511405,해외 코로나 현황
경북일보,"윤두현 ""해상운임 급등에 따른 수출입기업 피해 심각""",2021-10-06,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2084790,해외 코로나 현황
천지일보,[경남 코로나 현황] 추가 확진 18명… 접촉자 늘어 '오전 16명 확진',2021-10-04,http://www.newscj.com/news/articleView.html?idxno=907525,해외 코로나 현황
YTN,[뉴스라이브] 개천절 연휴 끝나자 다시 2천 명...청소년 예약률 공개,2021-10-06,https://www.ytn.co.kr/_ln/0103_202110061015032170,해외 코로나 현황
천지일보,"코로나19 발생현황, 신규확진 2248명… 88일 연속 네 자릿수",2021-10-02,http://www.newscj.com/news/articleView.html?idxno=907320,해외 코로나 현황
시사뉴스,"[속보]코로나19발생현황,신규확진자 615명 이틀째 600명대..지역 580명-해외 ...",2020.12.07.,https://www.sisa-news.com/news/article.html?no=140239,해외 코로나 현황
디스커버리뉴스,"서울관광재단, 위드 코로나 시대 관광업계 지원을 위한 글로벌 관광 정보 제공...",2021.03.29.,http://www.discoverynews.kr/379187,해외 코로나 현황
시사뉴스,"[속보] 마크롱 프랑스 대통령, 확진 판정(해외 코로나19발생현황)",2020.12.17.,https://www.sisa-news.com/news/article.html?no=141049,해외 코로나 현황
ZDNet Korea,"파스퇴르硏, 제넥신에 '코로나 백신' 글로벌 임상 지원",2021.04.12.,https://zdnet.co.kr/view/?no=20210412110518,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 코로나19 신규 확진자 354명 다시 300명대로,2021.01.26.,http://www.getnews.co.kr/news/articleView.html?idxno=511635,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 437명, 다시 400명대... 돌발감염 계속 증가",2021.01.25.,http://www.getnews.co.kr/news/articleView.html?idxno=511405,해외 코로나 현황
경북일보,"윤두현 ""해상운임 급등에 따른 수출입기업 피해 심각""",2021-10-06,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2084790,해외 코로나 현황
천지일보,[경남 코로나 현황] 추가 확진 18명… 접촉자 늘어 '오전 16명 확진',2021-10-04,http://www.newscj.com/news/articleView.html?idxno=907525,해외 코로나 현황
YTN,[뉴스라이브] 개천절 연휴 끝나자 다시 2천 명...청소년 예약률 공개,2021-10-06,https://www.ytn.co.kr/_ln/0103_202110061015032170,해외 코로나 현황
천지일보,"코로나19 발생현황, 신규확진 2248명… 88일 연속 네 자릿수",2021-10-02,http://www.newscj.com/news/articleView.html?idxno=907320,해외 코로나 현황
시사뉴스,"[속보]코로나19발생현황,신규확진자 615명 이틀째 600명대..지역 580명-해외 ...",2020.12.07.,https://www.sisa-news.com/news/article.html?no=140239,해외 코로나 현황
디스커버리뉴스,"서울관광재단, 위드 코로나 시대 관광업계 지원을 위한 글로벌 관광 정보 제공...",2021.03.29.,http://www.discoverynews.kr/379187,해외 코로나 현황
시사뉴스,"[속보] 마크롱 프랑스 대통령, 확진 판정(해외 코로나19발생현황)",2020.12.17.,https://www.sisa-news.com/news/article.html?no=141049,해외 코로나 현황
디스커버리뉴스,"서울관광재단, 위드 코로나 시대 관광업계 지원을 위한 글로벌 관광 정보 제공...",2021.03.29.,http://www.discoverynews.kr/379187,해외 코로나 현황
시사뉴스,"[속보] 마크롱 프랑스 대통령, 확진 판정(해외 코로나19발생현황)",2020.12.17.,https://www.sisa-news.com/news/article.html?no=141049,해외 코로나 현황
글로벌경제,[코로나19 발생현황]신규 확진자 230명 나흘째 200명대... 해외유입 사례 28명,2020.11.17.,http://www.getnews.co.kr/view.php?ud=202011170947004608fab1982f6a_16,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 223명 사흘연속 200명대... 해외유입 30명, ...",2020.11.16.,http://www.getnews.co.kr/view.php?ud=202011160951524812fab1982f6a_16,해외 코로나 현황
전자신문,이노비즈협회-조달연구원 '이노비즈 혁신 세미나' 개최,2021-10-06,http://www.etnews.com/20211005000234,해외 코로나 현황
글로벌경제,[코로나19 발생현황]신규 확진자 389명 휴일 영향 54일만에 300명대 기록,2021.01.18.,http://www.getnews.co.kr/news/articleView.html?idxno=510173,해외 코로나 현황
뉴스포스트,"[코로나 그래픽] 신규확진 1,300명대 후반",2021.09.06.,http://www.newspost.kr/news/articleView.html?idxno=94397,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 191명, 200명 육박... 지역발생 162명·해외...",2020.11.13.,http://www.getnews.co.kr/view.php?ud=202011131017016239fab1982f6a_16,해외 코로나 현황
시사뉴스,"[속보]코로나19발생현황,신규확진자 438명 '또 400명대'..지역발생 414명-해외...",2020.11.30.,https://www.sisa-news.com/news/article.html?no=139727,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 580명, 닷새째 500명대 유지... 거리두기 연...",2021.01.16.,http://www.getnews.co.kr/news/articleView.html?idxno=510020,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 146명, 나흘째 세자리... 해외유입, 7월 말 ...",2020.11.11.,http://www.getnews.co.kr/view.php?ud=202011110941556159fab1982f6a_16,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 513명, 나흘째 500명대 유지... 오늘 거리두...",2021.01.15.,http://www.getnews.co.kr/news/articleView.html?idxno=509867,해외 코로나 현황
천지일보,[무안 코로나 현황] 해외입국자 임시시설 격리 중 확진,2020.12.21.,http://www.newscj.com/news/articleView.html?idxno=810980,해외 코로나 현황
노컷뉴스,국산 백신 내년 상반기 상용화 목표…총 5265억 투입,2021-10-01,https://www.nocutnews.co.kr/news/5631909,해외 코로나 현황
글로벌경제,[코로나19 발생현황]신규 확진자 562명 이틀째 500명대... 누적 7만명 넘어,2021.01.13.,http://www.getnews.co.kr/news/articleView.html?idxno=509459,해외 코로나 현황
천지일보,[아산 코로나 현황] 50대 해외입국 외국인 확진… 누적 178명,2020.12.21.,http://www.newscj.com/news/articleView.html?idxno=811163,해외 코로나 현황
글로벌경제,"[코로나19 발생현황] 코로나19 신규 확진자 537명, 소폭 증가 500명대로",2021.01.12.,http://www.getnews.co.kr/news/articleView.html?idxno=509221,해외 코로나 현황
천지일보,[천안 코로나 현황] 해외입국자·자발적 검사·교회 관련 등 6명 확진,2020.12.24.,http://www.newscj.com/news/articleView.html?idxno=812348,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 558명 확산세, 사흘 연속 500명대",2021.04.02.,https://www.businesspost.co.kr/BP?command=article_view&num=224804,해외 코로나 현황
글로벌경제,[코로나19 발생현황] 신규 확진자 125명 이틀째 세자릿수... 지역발생 13일만...,2020.11.05.,http://www.getnews.co.kr/view.php?ud=202011050952216270fab1982f6a_16,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 551명으로 늘어, 이틀째 500명대",2021.04.01.,http://www.businesspost.co.kr/BP?command=article_view&num=224575,해외 코로나 현황
SBS Biz,"[금융가 인사이드] 보험사가 대출 장사?…삼성 보험사, 주담대 30조 넘어",2021-10-06,https://biz.sbs.co.kr/article_hub/20000033318?division=NAVER,해외 코로나 현황
글로벌경제,"[코로나19 발생현황]신규 확진자 118명 사흘만에 다시 세자릿수, 지역발생 98...",2020.11.04.,http://www.getnews.co.kr/view.php?ud=20201104101722944fab1982f6a_16,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 506명으로 늘어, 나흘 만에 다시 500명대",2021.03.31.,http://www.businesspost.co.kr/BP?command=article_view&num=224414,해외 코로나 현황
KOTRA해외시장뉴스,2021년 오만 관광 산업 정보,2021-10-06,http://news.kotra.or.kr/user/extra/kotranews/bbs/linkView/jsp/Page.do?dataIdx=190575,해외 코로나 현황
천지일보,[아산 코로나 현황] 해외입국자 10대 2명 추가 확진… 누적 167명,2020.12.13.,http://www.newscj.com/news/articleView.html?idxno=808521,해외 코로나 현황
비즈니스포스트,"국내 코로나19 하루 확진 447명으로 늘어, 하루 만에 다시 400명대",2021.03.30.,http://www.businesspost.co.kr/BP?command=article_view&num=224129,해외 코로나 현황
시사뉴스,"[속보]코로나19발생현황,신규확진자 343명..2일째 300명대 지역293명-해외50명",2020.11.19.,https://www.sisa-news.com/news/article.html?no=138958,해외 코로나 현황
천지일보,[아산 코로나 현황] 해외입국자 20대 확진… 누적 163명,2020.12.12.,http://www.newscj.com/news/articleView.html?idxno=808301,해외 코로나 현황
